start_id,end_id
1715,कोशाध्यक्षः
7314,उद्भवमूल्यम्
4071,कपोती
22583,मुखमाधुर्यम्
5489,मूलभाषा
2795,आयव्ययनिरीक्षकः
233,वोखामण्डलम्
4554,आक्रोशः
8431,ऐरावतः
73,निर्लिप्तता
2349,अरणी
3871,पटियालानगरम्
616,स्कन्धः
1866,धूपपात्रम्
2120,अनिश्चयः
12145,मननम्
2767,स्वर्णकारविभागः
3362,आत्मश्लाघनम्
2120,अविकारः
7968,आपराधिकी
3794,उल्लासः
2925,उत्तमपुरुषः
3646,एकजा
183,आचार्यता
3139,जिह्वाशोधनी
2022,उत्तरः
1715,अनुज्ञापकः
12149,घर्षणम्
16169,इन्दुवदना
3165,अङ्गारकः
3730,आर्षकर्म
8119,दकियानूसः
3139,अग्निशामकः
21731,पञ्चोपस्करः
1856,तेजस्वी
3165,विद्युतमाली
183,आन्दोलनम्
269,क्षमता
16169,प्रहरणकलिका
3345,कम्पिका
10729,सञ्चलनम्
8631,सम्बोधनम्
3933,विकीर्णम्
1957,कक्षः
8988,उदककार्यम्
1856,वीरः
1973,परिसरः
1717,वह्निः
196,प्रचालकः
409,चण्डालिका
2106,मैनाकः
6253,रक्तातिसारः
9736,कोशरोगविज्ञानम्
8602,कङ्कतिका
20,श्रीखण्डम्
950,जातकर्म
11810,परिषद्
3907,शौल्कायनिः
23428,प्रतिज्ञान्तरम्
231,कन्दहारप्रान्तः
5489,मैथिली
7589,द्रुतम्
859,महावर्तनम्
2954,अञ्जनी
3345,वेणिका
9051,कर्णकसन्निपातः
183,आश्रुतिः
4180,वलीकम्
16169,मनोरमा
3136,ऊर्मिका
16133,दीपकावृत्तिः
12836,अभिवर्तः
1423,कर्णमूलम्
10156,शुक्तम्
1856,बलाहकः
11160,अभिनन्दनपत्रम्
36959,देवगणः
1866,तामीपात्रम्
12149,भक्षणम्
1070,हनुः
4795,चित्ररथः
6479,संयमः
10903,कोशलरागः
4168,स्वचालितगणकयन्त्रम्
1857,केशिनी
4168,वाद्यम्
1866,मल-मूत्र-पात्रम्
233,जैसलमेरमण्डलम्
233,हजारीबागमण्डलम्
2758,कुशाश्वः
3139,वेधकः
3871,गोड्डानगरम्
2954,कुट्टनी
73,भङ्गुरता
1691,मार्चमासः
3088,नवखण्डः
5307,गौः
2778,दास्य
2349,तीक्ष्णसारा
2766,पीठिका
10729,पक्षकारः
208,शुक्रः
11366,महाचण्डः
4896,वेश्यागीतम्
9967,आम्
1286,उर्सः
652,प्रहासः
1588,अहमहमिका
3264,शूलः
4360,जालौरदुर्गः
231,त्रिपुराराज्यम्
1715,कुलपतिः
4036,तत्त्वम्
3907,श्यावस्वः
183,न्यूनीकरणम्
3324,पत्रकम्
269,आत्मक्षमता
8975,माधवाचार्यः
1856,अरिष्टनेमी
652,दुर्बलता
6223,अलङ्करणम्
233,भिण्डमण्डलम्
16169,बृहती
1901,विमानशाला
6141,अतिदानम्
6784,गजमुक्ता
196,अनाथः
2025,कालरात्रिः
4500,बिसाउनगरम्
223,शीर्षकम्
2106,महानाभः
2767,ग्रामः
3871,वोखानगरम्
3907,सुहोत्रः
4405,चम्पाषष्ठी
196,आस्तिक
1234,मघा
3871,बडगामनगरम्
1856,सुनयः
36077,उदानः
2349,अब्जः
3108,लैटिन-अमेरिकादेशः
3345,आबन्धः
4430,वोल्गा
1902,पञ्चकोणम्
12259,दुर्वृत्तिः
3356,जनावरोधः
3191,सदश्वः
3288,अनाक्रान्ता
28075,वरण्डः
3514,स्नानम्
3860,उपकारकता
3905,शिशिरऋतुः
1712,सम्पातिः
233,एर्नाकुलम-जिल्हाप्रदेशः
196,अपरिगण्यः
3463,फॉस्सेल-आम्रः
16169,जलोद्धतिगतिः
10597,अनुवर्तिसार्वजनिकनिर्गमः
3562,चन्देलजातिः
8324,वीणावती
1857,छाया
9505,रक्तप्रदरः
2064,विषधरः
565,क्षेत्रफलमापकम्
1423,हृद्रोगः
233,वाशीममण्डलम्
2106,ब्राह्मणी
183,आदानम्
9967,समासः
3165,हरः
12149,सञ्चयः
7764,व्यतीपातः
12149,अल्पमूल्यता
33993,संस्रावः
233,नवगङ्गपुरमण्डलम्
5329,करकपात्रिका
1856,हरिश्चन्द्रः
11002,पुष्पिका
233,जालौननगरम्
3552,आलिन्दः
3871,भोपालनगरम्
3345,ग्रन्थिः
183,समावेशः
3282,एकसप्ततिः
3282,सप्तविंशतिः
1046,"अम्बादेवी	महाराष्ट्रराज्यस्थस्य कोल्हापूरनगरस्य देवी।:""अम्बादेवीं तया पुत्रस्य याचना कृता।"""
1856,प्रद्युम्नः
3345,गृहम्
20425,उत्तरार्धम्
5676,मूल्यवद्रत्नम्
3562,कामाठी
16106,मनोहररागः
4500,प्रागनगरम्
3088,अशोकवाटिका
2890,स्नातकोत्तरम्
7954,वित्तीयवर्षम्
1642,अभिनयः
3723,ज्ञानेन्द्रियम्
26314,रेखकः
878,वर्तमानकालः
2106,नन्दकः
7897,कुष्माण्डः
914,पितृपक्षः
25264,भारतद्वारम्
35368,तैलमन्त्रालयः
3282,शङ्कुः
3619,गोकुलम्
2120,अप्रतिभा
6450,अपेक्षाबुद्धिः
10729,दलः
4374,भ्रमरी
8049,दुर्मुखी
223,उपनाम
2997,पुष्पविक्रेतृ
5788,निषेधः
2954,सहचरी
3060,महादानम्
2371,सुभाष-चन्द्र-बोसमहोदयः
3057,चाण्डालिनी
3624,आवहः
2759,अशोकः
6007,गङ्गासागरः
5489,सौराष्ट्रीभाषा
482,रजतम्
28447,बोल्शेविकः
183,उद्योगीकरणम्
233,कोलासिबमण्डलम्
399,द्वितन्त्री
12149,क्षुब्धः
73,असङ्ख्यता
196,रूपधारी
8403,अवरोही
1929,भृगुरेखा
3139,अरित्रचक्रम्
3461,बन्धुः
7252,पक्ष्म
233,मुक्तसरमण्डलम्
73,अयाज्यत्व
196,सरबियादेशीय
16169,नान्दीमुखम्
474,स्फटीयन्
3152,पणः
37724,पथिकयानम्
8265,छात्रवृत्तिः
3820,कुटीरोद्योगः
13160,नवरोजदिनम्
183,रूपसज्जा
183,गृहनिर्वाहः
1723,दर्पणः
1249,कवकम्
7290,एरण्डः
454,हिमलिङ्गः
1973,अंतःपुर
8324,शुचिका
532,अज्ञातयौवना
6740,स्मितम्
5162,श्लेषः
5945,शाकवीरः
965,संविधानम्
744,रागः
233,नाशिकमण्डलम्
940,पंजाबनिवासी
10314,वस्त्रहरणम्
3907,कुत्सः
290,कृष्टम्
13160,स्वतन्त्रतादिनम्
2183,राङ्कवम्
8293,सुरासवः
4500,लिस्बननगरम्
233,उमरियामण्डलम्
3871,छत्तरपूरनगरम्
73,मनोभावः
4500,वेलिङ्गटननगरम्
1856,नभस्यः
2330,आलेखः
13128,स्फोटः
183,रक्तपातः
3282,त्र्यशीतिः
3325,भूम्यभिलेखः
1723,प्रकृतिः
2349,कर्कन्धुः
629,नष्टेन्दुकला
1046,चामुण्डेश्वरी
798,प्रवेशद्वारम्
1857,दिशा
233,अमरेलीमण्डलम्
16169,हाकलिका
804,वस्त्राच्छादनम्
3907,अघोरः
5676,चिन्तामणिः
4348,चित्रगुप्तः
1856,द्युतिमत्
7450,जनसम्पर्कः
16169,सीता
12326,वातपेषणी
2106,मायास्त्रम्
11995,अब्जाष्टम्
2484,हेडीसः
1741,प्रहासः
2063,भृङ्गराजकः
2484,तोषः
1588,स्वप्नदर्शनम्
6007,प्रयागः
6451,लुकासफिल्म-लिमिटेड-उद्योगसंस्था
3051,मूलधनम्
1439,चोचम्
3907,आरुणिः
1770,द्वापरम्
8841,गोवत्सा
196,अध्वर्युः
34771,स्टेट-बैङ्क-ऑफ-इन्दौर
183,पुराणोक्तकार्यम्
183,विनोदनम्
5264,अश्वशाला
30662,आल्हाछन्दः
3282,ऋणात्मकसङ्ख्या
26613,नोबलशान्तिपुरस्कारः
3191,उच्चैःश्रवाः
3463,कैराबाओ-आम्रः
1236,त्वक्
1866,मन्थनी
5774,रत्नकर्णिका
196,आक्रामकः
73,विकिरणम्
196,वामाचारी
5856,वक्ररेखा
1856,रुक्मसेनः
3871,पूर्णियानगरम्
290,सस्यप्रदा
5489,जर्मनभाषा
1843,नीतिः
1857,कला
7488,विज्ञान-तथा-च-प्रौद्योगिकी-मन्त्री
183,क्षेत्ररक्षणम्
2954,त्वचोकरीत्री
233,दरभङ्गामण्डलम्
4384,सोपान-कूपम्
2690,कान्तलोहम्
183,रोदनम्
1857,सुभीमा
1797,महाविक्रमः
1206,माणवः
10729,पाण्डवः
12149,सत्तान्तरणम्
6798,दुग्धम्
12395,व्यञ्जनम्
1723,मतम्
1627,जलराशिः
9967,उपाधिः
196,आलोकलोख्यकारः
1856,शलः
2758,रघुः
923,दन्तः
7944,संहारः
183,स्वच्छता
3387,विभङ्गता
183,परावर्त्यव्यवहारः
11820,अश्वगतिः
12878,पत्नी
6506,अधिनिर्णयः
2013,अङ्गुलीमुद्रा
652,साक्षरता
20,दुग्धजः
196,स्वागतिकः
4897,कव्वालीगानम्
1712,परिद्वीपः
12060,सन्नकण्ठः
10729,अष्टवर्गः
4430,वैतरणीनदी
1632,जलकुम्भी
16169,कला
12149,सङ्केन्द्रणम्
1090,अलकः
1234,भरणी
9916,झुमरिः
3871,मानसानगरम्
652,अनुशासनहीनता
4578,कर्पासी
7798,सूर्यकिरणः
3955,शूरणः
13368,दशसहस्रम्
5676,तृणमणिः
9916,धवलश्रीः
4430,कावेरी
792,त्रीषु
7968,भूविज्ञानम्
4422,कन्दपुष्पम्
3288,बाकुची
5676,हरिताश्म
5676,मणिः
32196,दोजतालः
1856,"एकलव्यः	एकः निषादकुमारः यः श्रेष्ठः धनुर्धरः आसीत् तथा च येन द्रोणाचार्यस्य मूर्तिं स्थापयित्वा धनुर्विद्यायाः अभ्यस्ता।:""द्रोणाचार्येण गुरुदक्षिणारूपेण एकलव्याय तस्य दक्षिणहस्तस्य अङ्गुष्ठः याचितः।"""
3871,ओङ्गोलनगरम्
3462,राजापुरी-आम्रम्
8049,भौमवती
3325,पण्यलेख्यपत्रम्
1866,आवेष्टनम्
647,वंशः
8324,सूचिका
1856,महाशक्तिः
1500,अलङ्कारः
233,अहमदनगरमण्डलम्
3639,वैद्यः
652,मुक्तिः
3051,योगक्षेमः
9878,सुमनास्यः
1978,चूडामणिः
3165,सूर्यनाभः
4422,पिशुनतापुष्पम्
5489,कोटा
196,पूजकः
8324,सुवृत्ता
183,आविष्कारः
652,राजयोगः
5466,नेतृत्वम्
1712,वह्रिः
652,लोकप्रियता
1507,मैसूरराजप्रासादः
3475,प्रस्रवणम्
1588,लज्जाशीलता
3345,चित्रपञ्ची
6278,हस्तमैथुनम्
4500,थिम्पूनगरम्
1576,समानतावादः
2535,तुलसीदलम्
1029,समुद्रफेनः
1856,कुक्षिः
1954,अयः
3136,अलिन्दः
12149,योधनम्
950,अवनेजनम्
7298,पैठिकरङ्गः
2758,सगरः
3405,सचिवालयः
1588,कापट्यम्
275,अल्पविरामः
196,चिन्तकः
6103,तासिका
4500,पानामा-सिटिनगरम्
11137,वागुरिकः
16106,कामोदतिलकः
9916,आसावरी
3139,धात्रम्
9916,जयश्री
8120,मकरसङ्क्रान्तिः
183,भास्वनम्
6103,प्रसवकालः
2063,निशाचरविहङ्गः
2342,अवकरम्
196,व्यवहारायोग्यः
7580,रक्षोघ्नम्
4818,सीता
13936,जलयानम्
196,तक्षकः
1842,आचरणम्
3288,पृथुपलाशिका
3345,अध्यापनसाधनम्
3165,चित्रधर्मा
10729,सत्सङ्गः
3288,अरिष्टा
10729,धार्तराष्ट्राः
10903,जङ्गलारागः
196,संशयितृ
1957,अन्तः
2106,त्रिसामा
3871,आरानगरम्
4430,शतकुम्भा
3462,जूली-आम्रम्
7673,इषीका
4551,कुण्डधारः
565,सोपानपद्धतिः
2954,नापिती
1712,शरमः
1880,तन्तुजालः
7647,फलपाकः
652,अभावग्रस्तता
2407,ज्ञानेश्वरः
13928,धर्मप्रचारकः
878,भविष्यत्कालम्
11821,कृष्णः
3315,लगुडः
4220,महाकविः
1716,धर्माध्यक्षः
2742,जारः
2803,प्रधानाचार्यः
10046,प्रथमा
2349,गम्भारी
3871,भटिण्डानगरम्
1866,अञ्जलिः
5948,तालु
11327,ज्योतिषम्
2954,कञ्जरी
26614,सङ्ग्राहः
4293,मधुबनीचित्रकला
189,विद्यालयः
2385,"गिरिः"""
1500,सौन्दर्यप्रसाधनम्
3057,अध्यूढा
3285,सिक्थवर्तिकायात्रा
233,काङ्केरमण्डलम्
7019,पाशः
1502,प्रसाधन-गृहम्
12149,बन्धः
30662,पीयूषवर्षः
1642,लेखनशैली
1973,तलम्
4500,स्कोपजेनगरम्
704,शल्यकण्ठः
2340,अस्ताचलः
6553,पृथुमृद्वीका
3566,साक्षात्कारः
1554,जलीयपादपः
6103,वासरः
30662,सिंहनी
3907,भृगुः
196,शासकः
1694,अधिकारप्रदानम्
8058,क्रिस्तपुराणम्
183,ध्यानम्
1439,लवङ्गम्
3139,कर्तनसाधनम्
5253,भुर्जपत्रम्
3165,महागर्भः
1856,नेमिचक्रः
2954,विदुषी
12919,उभयचर यानकः
4689,पुत्रिका
2349,अमरी
2020,पद्मकन्दः
672,पटललानम्
6604,तमिस्रपक्षः
5676,उलूकमणिः
9916,टङ्की
2994,सुखेच्छा
3165,पाकः
4430,योनिनदी
1712,दिग्गजः
3282,त्रिपञ्चाशत्
5774,कनककली
1897,मर्यादा
2690,शिलापट्टः
36067,साप्ताहिकपत्रिका
8043,सर्वकारः
3871,चण्डीगडनगरम्
3463,केनसिंगटन प्राइड-आम्रः
923,मारकम्
748,पृष्ठवंशहीनजीवः
233,हावडामण्डलम्
4551,दुर्मर्षणः
196,पारायणिकः
233,उदयपुरमण्डलम्
3871,हिम्मतनगरम्
1877,उपशीर्षकम्
3871,सीवाननगरम्
7765,कर्मयोगः
1857,सत्या
4500,ताशकन्तनगरम्
1588,उत्कण्ठा
4589,मेधिः
14149,सूत्रम्
5489,कूरगीभाषा
503,शीर्षम्
207,वृश्चिकः
22871,मुद्रणयन्त्रम्
62,अन्धपरम्परा
8168,शीयासम्प्रदायः
3165,भागासुरः।
7960,शिरोग्रहः
3139,अभिवेचकः
11820,अवकाशः
1797,बलाहकः
652,संक्षेपः
4352,बायबलग्रन्थः
2022,खम्भातः
2484,वसुः
2979,मुग्धत्वम्
3136,वृन्तकः
3345,मञ्चः
183,मत्स्यबन्धनम्
16106,बडहंस-सारङ्गः।
3345,रक्षाकरण्डकः
652,व्याप्तिः
965,संस्था
1857,अस्तिः
33012,पिष्टपेषणम्
2857,अपमानः
30662,हाकलः
652,अव्याप्तिः
2650,क्षीरसागरः
7799,श्रीवासः
3165,मुण्डः
1423,वातरक्तम्
3593,लाटानुप्रासः
1981,हेमाङ्गदः
2063,शुकः
12149,सङ्क्रमणम्
802,उपस्तरणम्
4430,सुरजा
2919,अंशग्रहणम्
7897,अमरवल्ली
3027,धातुशेखरम्
12149,आटोपः
1857,तारा
1190,पुरुषः
13820,चलनिधिः
183,यष्टिरक्षणम्
859,फिलिपीनदेशीय-पेसो
10903,सारङ्गरागः
6136,भवदा
1998,दाता
3462,प्रच्छेदाम्रम्
652,घनिष्ठता
2022,कोङ्कणः
3345,तलम्
2551,दण्डकारण्यम्
6607,जातिभेदः
744,हेमगन्धिनी
5261,अधरपानम्
10903,सोरठ-रागः
9,प्रायश्चित्तम्
196,स्वीय-सचिवः
183,आशुक्रिया
32646,अन्त्रवृद्धिः
2106,सुदामनम्
3165,कुम्भनाभः
5676,प्रवालः
3463,वनराजाम्रः
7149,पस्सीवर्व्वूरः
183,मर्दनम्
16169,सिंहनादः
3345,स्थूलकार्पासम्
748,लक्षम्
16169,अर्धसमवृत्तः
392,ध्वनिनालः
9916,गोण्डकिरी
3136,प्रणाली
1745,भद्रा
652,नग्नता
3027,रासायनिकः
4035,भाषा
16169,कुसुमविचित्रा
3165,विद्युत्प्रभः
196,शीतकः
233,मुङ्गेरमण्डलम्
1744,महाराज्ञी
652,समीपता
1973,गन्तव्यम्
10903,जयमल्लारः
21616,वाधूलः
3345,अनुच्छेद
4551,नन्दः
923,गोलिका
12572,प्रतिष्ठा
4650,बद्रिकाफलम्
1423,मतिभ्रंशः
183,नायकी
652,स्थितिः
73,मृदुता
28526,महिषी
120,ईश्वरप्रीतिः
950,अन्त्येष्टिः
4374,मक्षिका
5972,घटनाक्रमः
3537,निद्रा
923,प्रथिनम्
1583,ध्वनिः
3462,सनसेट-आम्रम्
3871,मुर्शिदाबादनगरम्
233,गुलबर्गमण्डलम्
1856,कार्तवीर्यः
10100,छन्दःशास्त्रज्ञः
4377,कीर्तनम्
10600,जलनालिकाशिल्पी
689,कृषिकर्म
913,अधिकमासः
652,अतिरेकः
652,सरलता
16169,मालिनी
565,आर्थिक-साधनम्
3871,तवाङ्गनगरम्
3461,श्रीमान्
4430,आत्रेयीनदी
1070,गलशुण्डिका
12149,मुक्तिः
9916,खम्माचटोरी
4066,मर्कटी
3858,कूटः
18482,सर्पदष्ट
3959,गुहा
6451,टाटामोटर्ससंस्था
2349,अर्जुनः
1957,अवयवः
12836,याज्ञवल्क्यः
8049,कुथोदरी
3345,कठिनी
6948,अवधीभाषा
233,फिरोजाबादमण्डलम्
2484,स्कन्दः
7440,जन्मभूमिः
2671,भूमिका
3165,त्रिशिखः
3871,केलागनगरम्
2758,जैसलः
3325,व्यक्तिगतवृत्तम्
3872,स्तनः
3753,प्रलापः
183,अङ्गमर्दनम्
14078,ईशित्वम्
3871,सोलापुरनगरम्
1627,त्रिभुवनम्
2183,प्रच्छदपटः
390,मज्जा
630,यक्षरात्रिः
652,पापहीनता
890,ध्रुवतारा
4400,भरतः
703,अरण्यमार्जारः
7298,अपाकरञ्जकम्
21947,शीर्षकम्
8988,पितृतर्पणम्
3871,महेन्द्रगढनगरम्
1843,कपटः
1856,दृढसन्धः
4354,मुद्रकः
7488,अबिन्ध्यः
744,लाक्षा
3259,अस्पृश्यः
8261,निमेषः
1245,बाणगङ्गा
10903,जौनपुरी
2407,देवता
2716,महापातकम्
7488,गणकमहामात्रः
10729,मन्त्रिपरिषद्
4500,गान्धीनगरम्
1712,देवानीकः
396,गजम्
2954,अक्षता
3191,बलाहकः
1973,कारागृहम्
4551,रौद्रकर्मा
7647,खर्जुरिका
1973,कन्दरः
2183,सार्गलम्
231,बवेरियाराज्यम्
399,शारङ्गी
148,रासोकाव्यम्
1973,सभामण्डपः
1856,शिलायूपः
183,ऋणच्छेदः
1961,शवः
2954,स्वागतकर्त्री
878,दीर्घकालः
10903,त्रोटकः
1011,पूयोदः
2817,उद्विग्नता
1403,अन्तर्बाष्पः
2959,ज्येष्ठा
2968,पराजयः
233,कन्याकुमारीमण्डलम्
6592,क्वथितम्
652,मिश्रता
3528,इभ्या
3165,महाबलः
923,अनुपयुक्तवस्तु
9878,प्रबालकः
1857,मीनाक्षी
2628,योगी
2484,ज्यूसः
1856,यौधेयः
492,अधिकाङ्गम्
3345,"रागः	सङ्गीते स्वराणां विशेषेण प्रकारेण तथा च क्रमेण कृतया रचनया भूतः गीतस्य आलेखः।:""भारतीयसङ्गीते षड् रागाः सन्ति इति मन्यते।""	noun:"""""
196,प्रेक्षकः
3463,मैन्जनीलो-नूनेज-आम्रः
940,सारस्वतवासी
8633,गूढमन्त्रणा
3871,कराचीनगरम्
3165,विकम्पनः
652,निरपराधता
4589,कूपकः
8099,गणः
3773,फाहियानः
233,सम्बलपुरमण्डलम्
3139,अर्गला
233,मेहसानामण्डलम्
9920,विश्वामित्रः
1070,ब्रह्माण्ड
21616,वैभण्डिः
6551,ईर्यपादिका
1856,वरेण्यः
652,स्वाभाविकता
616,हरितम्
13857,अपसंचयः
4551,पुरुमित्रः
165,भ्रातृजाया
878,अकालः
1585,वक्रोक्तिः
3046,षष्ठीपूजा
1857,धृतराष्ट्री
521,कृष्णध्वजः
183,उञ्छम्
1423,पादहर्षः
3907,मुद्गलः
1576,अपसिद्धान्तः
34754,निफ्टी
1585,पुनरुक्तिः
7147,अरण्यमार्जारः
7603,दैनन्दिनी
6590,स्थविरः
4795,तृणपः
3821,मन्त्रसाधनम्
9916,लक्ष्मीटोडी
4430,सिन्धुः
748,शिशुः
1929,अङ्गुष्ठचिह्नम्
2037,अरुणोदयः
1925,दन्त्यवर्णः
2349,करवीरः
5677,सौजन्यम्
9150,नरः
703,नकुलः
3345,मुद्राक्षरम्
2669,वस्तुविनिमयः
35022,ऋणदेयकपत्रम्
24086,रामानुजम्
6326,मध्यः
7897,काकोली
9014,जकारः
2999,आक्षेपः
189,दम्पती
3871,कर्नालनगरम्
652,उत्तमता
5489,मण्डियाली
1856,सत्राजित्
3907,च्यवनऋषिः
6738,संयुक्तसंसदीयसमितिः
1973,पार्श्वाङ्गणम्
1236,वृजिनः
3955,रक्तकन्दः
10923,चोलकः
1723,अन्धःकारः
6887,रेवती
1856,दानवः
12149,विनिमयः
3462,दशहरी-आम्रः
652,अल्पवयस्कता
1830,षष्ठान्नकालम्
6798,पञ्चामृतम्
1973,गृहम्
1627,कुन्तलः
16169,हीरः
8003,प्रदोषव्रतम्
1585,आख्यानम्
4821,संस्थानम्
1973,उद्योगस्थानम्
104,श्रद्धा
1046,सरस्वती
3624,ग्रीष्मवायुः
3345,चलच्चित्रम्
6937,वाच्यम्
3345,अभिलेखः
3165,अयोमुखः
16169,ललना
4650,अमृतम्
3345,अञ्जनम्
10535,लङ्काकाण्डम्
3871,अलीगढनगरम्
3871,कान्धारनगरम्
2997,भाण्डवाहः
3871,मुरैनानगरम्
2400,प्राणाहुतिः
3345,दर्पणः
2954,अवीरा
8002,पदकधरः
36582,मार्फत
772,कण्डुः
30662,लीलावती
183,उत्पादनम्
405,जोगिया-सारङ्गी
652,बधिरता
4500,लन्दननगरम्
5972,शब्दावलिः
2628,मेहतानरसिंहमहोदयः
10729,सभा
398,करतालम्
1857,इडा
26802,इन्द्रः
1901,हर्म्यम्
652,नवता
8043,रेड-क्रास-संस्था
16169,शम्भुः
6007,अक्कलकोटः
1929,बिन्दुः
3463,गोआबन्दर-आम्रः
5947,विवादः
26802,अरुणः
3088,हस्तिनापुरम्
5307,वराहः
390,अस्थि
811,यमद्वितीया
4226,राजदण्डः
7147,तरक्षु
3860,चिह्नम्
183,प्रलोठनम्
3462,डिक्सन-आम्रम्
233,बगलकोटमण्डलम्
10100,भूगोलशास्त्रज्ञः
9469,विधवाविवाहः
397,मृदङ्गः
282,करञ्जवर्णः
233,जगतसिंहपुरमण्डलम्
9967,समाविष्टव्यापी
3871,भवानीपटनानगरम्
196,धावकः
2189,धनुर्युद्धम्
1799,दूर्वा
2349,महालोध्रः
2628,जैनसाधुः
3907,अन्तरिक्षः
6412,नाटकम्
419,कर्णकीटी
1147,उच्छेदवादी
1627,दशकम्
73,असन्दिग्धता
623,अव्यक्तरागः
3088,अतलम्
6042,देशत्यागः
7897,द्राक्षा
4795,तुन्दिः
1899,पौराणिकस्त्री
233,धुबरीमण्डलम्
7080,कोयष्टिः
1856,कपिलः
4650,रसभृत्
1642,ललितकला
16169,मणिबन्धः
30662,चौबोलाः
7473,अर्बुदः
2120,अस्वास्थ्यता
4107,नगरशुल्कम्
6529,गुलिकाक्रीडाक्षेत्रम्
8579,जीविकोपार्जनम्
2565,प्रदक्षिणम्
662,निम्बफलम्
2022,राज्यम्
2373,ग्राम-प्रधानः
2817,अतिक्रुध्
2523,विरामः
10798,नगर-विकास-विभागः
38369,पुष्पसंवर्धनम्
3907,शलाथलः
1627,क्षेत्रम्
1618,अजैविकप्रक्रिया
33431,डकारः
11820,अभीरम्
1856,देवकूटः
1423,वातोदरः
3229,दोषदृष्टिः
1856,दिलीपः
196,रज्जुयायी
36284,घातकयोगः
2035,आदेशः
6681,पत्रिका
4500,नियामेनगरम्
16169,वाणिनी
196,प्रतिरोधकः
1925,अनुस्वारः
10100,वैद्यः
5891,ढक्का
8386,स्तरः
40650,पाढखण्डः
10290,अष्टाकपालः
432,सुवर्णमन्दिरम्
761,कुम्भीरः
1973,चित्रशाला
3373,सुपुत्रः
3165,समुन्नदः
395,घनवाद्यम्
1070,उरः
89,मृत्यु-अर्घः
4631,गृहव्ययः
2064,नागः
6588,आग्नीध्रः
3562,मड़्गोलजातिः
647,कण्ठमणिः
1715,प्रबन्धनिदेशकः
3282,वर्गमूलम्
5518,नौः
6649,अधिलाभांशः
11820,कुण्डलियाछन्दः
1234,उत्तरभाद्रपदा
5303,सुवर्णहट्टः
261,षकारः
6177,प्रच्छन्नदीपः
183,संरक्षणम्
1588,सम्भ्रमः
1856,शार्दूलकर्णः
3277,अमङ्गलम्
6738,स्थेयगणः
38001,अर्जुनदेवः
7263,णणोकारमन्त्रः
5774,मणिकर्णिका
652,कृशः
7897,लताकरञ्जः
814,ललितापञ्चमी
10729,मतदातृवर्गः
565,शृङ्खला
3475,धातुपात्रम्
2815,शाण्डदूर्वा
2758,हुविष्कः
233,कौशाम्बीमण्डलम्
2968,प्राकृतिकघटना
1234,रोहिणी
1885,विस्तारः
2690,आधारशिला
3907,प्रातिपीयः
1046,शक्तिः
10743,वाचकमापदण्डः
3037,अवगाहनम्
3088,शालूकिनीतीर्थम्
196,विक्रेता
3345,गण्डः
233,आनन्दमण्डलम्
7766,अर्थान्तरता
1857,देवरक्षिता
4464,आहरकः
1973,प्रदर्शनकक्षः
11269,सामान्य-विज्ञाम्
233,डेहराडूनजिल्हाप्रदेशः
3871,कठुआनगरम्
3390,प्राभिकर्ता
652,वृत्तिहीनता
923,स्मारकम्
4297,मन्द्रसप्तकः
3009,यौवराज्याभिषेकः
3907,शन्दीलः
2349,नारङ्गः
3639,मनोरोगतज्ञः
10956,हावः
1644,पित्तम्
5866,चक्रव्यूहम्
3136,पथिकयानम्
12543,सौरविद्युत्पेटिका
183,"पठनम्	लेखग्रन्थादिषु लिखितस्य विषयस्य अध्ययनस्य क्रिया।:""रामः वेदस्य पठनं करोति।"""
6798,पानीयम्
183,अनुकरणम्
3139,श्लक्ष्णयन्त्रम्
2726,अनुशासनम्
3907,शाण्डिल्यः
7298,पाटलः
3022,सूर्योदयः
3462,नवनीताम्रम्
5945,आम्लशाकम्
2758,परपुरञ्जयः
12149,परिणामः
5489,खासीभाषा
2120,अप्रतिषेधः
233,हनुमानगडमण्डलम्
183,मिश्रणम्
8403,पञ्चमस्वरः
1973,क्षेत्रम्
2340,शेषाचलः
995,ग्रहपीडनम्
6809,आदिवर्षा
4551,क्राथः
652,गुरुता
1876,व्यञ्जनसूचिः
23765,आत्मदहनम्
196,उद्घोषकः
7488,पेट्रोलियममन्त्री
7808,उत्प्रेरकम्
652,प्राव्राज्यम्
3345,वाद्यम्
6592,इडली
652,कुरूपता
9967,संज्ञा
3241,वात्या
10729,अष्टपदम्
1857,दानवी
10903,मालकंसः
6305,मेरुदण्डः
3907,यवक्रीतः
1286,सम्भोजनम्
10920,सदः
846,नियतमात्रा
480,खाद्यतैलम्
16169,मृदङ्गकः
67,स्पर्शः
5866,शैली
3165,अरुरुः
7061,राजबन्दिः
1856,सुफलकः
407,शततन्त्री
715,तोषः
1856,विक्रान्तः
183,क्रियायुक्तता
3139,दीर्घरज्जुः
1583,युद्धनादः
2385,मच्छिन्द्रनाथः
1588,श्रद्धा
10817,जीवनसङ्घर्षः
772,गजचर्म
8226,लापिका
1856,भव्यः
261,यकारः
2892,परिशिष्टम्
183,उपगानम्
8049,शूर्पणखा
652,कुलीनता
7198,अन्तर्देशीय-पत्रम्
10903,चन्द्रकान्तः
5828,परिपथः
30662,लीला
207,वृषभराशिः
183,पिष्टपेषणम्
29840,मनोरमा
1627,प्रकृतिः
2349,शङ्कुवृक्षः
950,गर्भाधानम्
1901,तारागृहम्
