id,lemma,pos
33153,अन्तःशुद्धिः,noun
20166,पावित्र्यम्,noun
25222,हमीरपुरमण्डलम्,noun
25299,सहारनपुरमण्डलम्,noun
5861,लेखपालः,noun
37775,याचकवृत्तिः,noun
5033,इन्द्रियनिग्रहः,noun
1601,तुष्टिः,noun
1045,शान्तिः,noun
1736,इन्द्रनीलः,noun
1881,मूल्यवद्रत्नम्,noun
77,विसङ्गतिः,noun
9890,गुच्छः,noun
26016,सुपौलमण्डलम्,noun
36614,पीडानाशकम्,noun
36261,गोवत्सद्वादशी,noun
14111,ग्रन्थकार,noun
9471,"पौरोहित्यम्	पुरोहितस्य कार्यम्।:""रमाशङ्करः पौरोहित्यं कृत्वा स्वस्य तथा च कुटुम्बस्य उदरभरणं करोति।""",noun
31608,दुष्कर्णः,noun
9055,त्रिवर्गः,noun
38880,श्वश्रूस्नुषे,noun
24672,कबीरधाममण्डलम्,noun
25865,कठुआनगरम्,noun
10073,नागदन्तकः,noun
11260,शीतकः,noun
29680,ज्योतिःशास्त्रम्,noun
8872,"गृहप्रवेशः	शुभनक्षत्रदिनादिनि च दृष्ट्वा पूजादीकञ्च कृत्वा गृहे प्रवेशनम्।:""गृहप्रवेशस्य समये जनाः पूजादीकं कुर्वन्ति।""",noun
7568,स्त्रीधर्मः,noun
39335,स्वगृहम्,noun
23945,लक्ष्मणा,noun
39387,कांस्ययुगम्,noun
33281,तुष्टीकरणम्,noun
21050,साइप्रसदेशीयपाउण्डम्,noun
40021,पेषणी,noun
10766,गृञ्जनः,noun
26004,समस्तीपुरमण्डलम्,noun
27656,आरम्भः,noun
23010,ऋष्यः,noun
4272,अक्षवृक्षाः,noun
33559,अंसफलकम्,noun
32392,मरुः,noun
22975,अम्बालानगरम्,noun
26068,गढवानगरम्,noun
24545,बस्ती-जिल्हाप्रदेशः,noun
6999,मघा,noun
6802,स्वातिनक्षत्रम्,noun
26147,महेमण्डलम्,noun
30238,बूटा-मलिकः,noun
5012,गोपालः,noun
12567,पठानः,noun
569,व्योमखट्वा,noun
12082,आश्वासनम्,noun
26405,प्रदीपिका,noun
21332,सुन्दः,noun
13835,खनिजम्,noun
10584,जीवनचक्रम्,noun
16901,श्यामवर्त्म,noun
36518,दुरालापः,noun
4129,वेदना,noun
14385,कर्तव्यम्,noun
3877,रेखागणितम्,noun
31820,अविपर्ययः,noun
6355,मृगनयनी,noun
32655,मसीशोषफलम्,noun
6744,समीक्षा,noun
29453,शतानीकः,noun
23519,बहुव्रीहिः,noun
8249,शीतकालः,noun
35052,सेनाध्यक्षः,noun
22735,कुसुमम्,noun
25991,मुजफ्फरपुरनगरम्,noun
21281,रत्नमाला,noun
21212,सफेदाम्रः,noun
27129,प्रवक्ता,noun
16900,श्यामः,noun
33528,द्रविडः,noun
26467,आशुक्रिया,noun
30694,लोहदुर्गः,noun
30245,सङ्कटपथः,noun
29161,अहिंसावादः,noun
6363,मुसलः,noun
16864,कण्ठश्रीः,noun
753,चञ्चुः,noun
35112,मुम्बई-दायविपणिः,noun
28598,दायविपणिः,noun
21433,बोहराजातिः,noun
21427,सञ्चारकः,noun
19069,द्विगुणम्,noun
34375,स्थाणुः,noun
4216,स्वप्नदर्शनम्,noun
14670,सुरसा,noun
9323,पञ्चाङ्गम्,noun
32281,वैदर्भी,noun
30209,धार्मिकन्यासः,noun
4485,न्यासः,noun
31211,शर्वकः,noun
7018,प्लिहा,noun
29378,एकचक्रः,noun
38589,ऊष्माङ्कः,noun
21436,चकली,noun
18441,नकुलकः,noun
1814,स्यूतकः,noun
20276,कृष्णः,noun
11797,विनिर्मोक्षः,noun
30097,अग्निपावकः,noun
33385,आवर्तनम्,noun
21236,नामिचिः,noun
13005,गजतालः,noun
34028,शाश्वतवादी,noun
38338,कोशः,noun
22926,कण्डनम्,noun
15899,चैत्री,noun
26097,खण्डवानगरम्,noun
30163,विष्णुगिरिः,noun
1260,प्रत्यन्तपर्वतम्,noun
39327,बाणगङ्गा,noun
6026,कुण्डम्,noun
7683,अट्टिलकाकारः,noun
17361,अनुकूला,noun
30920,अर्गलः,noun
27952,स्तोत्रम्,noun
4291,कलाकृतिः,noun
2834,निरपराधता,noun
7753,अभियानम्,noun
5224,चित्रः,noun
786,अतसी,noun
29403,अग्निवर्णः,noun
24964,त्रिचिरापल्लीमण्डलम्,noun
9307,नसोत्थः,noun
22925,त्रिगुणम्,noun
22042,अपहासः,noun
21951,सुभीमा,noun
6764,हस्ता,noun
37897,गुरुग्रन्थसाहबः,noun
5762,लुण्टकः,noun
38396,विनाशकालः,noun
36350,टाटामोटर्ससंस्था,noun
6451,समवायः,noun
25004,वेल्लूरनगरम्,noun
22014,शतानीकः,noun
23670,लक्षणा,noun
9556,अभ्यागमः,noun
5302,अल्पना,noun
29064,पाशुपतम्,noun
24481,लातूरनगरम्,noun
31254,भद्रकः,noun
4386,कुटी,noun
9718,कुटीरः,noun
10534,कर्गजमुद्रा,noun
1395,अयस्कारिणी,noun
2920,आम्रचूर्णम्,noun
2217,कस्तूरीमृगः,noun
37472,दोषदृष्टिः,noun
22456,गोखुरकण्टः,noun
34405,विकासानूपातः,noun
7025,शलभः,noun
25062,बलाङ्गिरमण्डलम्,noun
5453,अर्गला,noun
29492,कुथोदरी,noun
13879,नरः,noun
32298,सम्प्लवनम्,noun
27697,गणः,noun
10918,ध्रुपदः,noun
33474,दन्त्यवर्णः,noun
35931,केपवर्डेदेशः,noun
36337,खनिजतैलमन्त्रालयः,noun
29525,रुद्रसावर्णिः,noun
35211,लासवेगसनगरम्,noun
29554,मङ्गलक्षौमम्,noun
6624,कोमलम्,noun
30787,वाजीकरणः,noun
26378,आरोधः,noun
3749,उग्रसेनः,noun
27747,शालिनी,noun
23040,सेतुकः,noun
27912,दीर्घप्रज्ञः,noun
3586,व्योमस्थाली,noun
22021,शशिध्वजः,noun
13722,दश,noun
6753,नेत्रच्छदः,noun
11345,आयातकर्ता,noun
10400,अभियन्ता,noun
7357,गोमांसम्,noun
1679,मांसम्,noun
5157,चर्मकारः,noun
2903,चर्मकीलः,noun
4416,क्रौञ्चः,noun
4507,मल्लाहः,noun
38187,तृणमूलकाङ्ग्रेसः,noun
33276,सुखेच्छा,noun
21140,सन्देशम्,noun
32439,मालहायनः,noun
37607,सूक्ष्मजीवः,noun
24836,झारखण्डराज्यम्,noun
36221,स्थलम्,noun
384,चक्रिका,noun
4772,एशियामहाद्वीपः,noun
5449,शृङ्खला,noun
25379,अलवरनगरम्,noun
8896,स्यूतकर्म,noun
13150,टिप्पणी,noun
11734,गोधूम,noun
16620,अन्नसत्रम्,noun
26990,दिशा,noun
4802,बृहद्धूम्रनलिका,noun
4816,धूम्रनलिका,noun
34720,तरङ्गग्राहकम्,noun
31727,उपाङ्गम्,noun
23249,विपणपणिः,noun
6259,निर्माता,noun
7552,किणः,noun
21676,बौरबान-आम्रः,noun
11492,अवस्कगर्ता,noun
35706,नीलत्रिभुजप्रदेशः,noun
35707,त्रिभुजप्रदेशः,noun
7819,राष्ट्रवादः,noun
25896,पिथौरगडमण्डलम्,noun
30724,सिंहध्वनिः,noun
11215,गर्जनम्,noun
26180,अनपाया,noun
24801,शोभनरागः,noun
24522,महात्मा-फुले-महोदयः,noun
9864,मोदकम्,noun
30964,सुन्दरवनम्,noun
6496,कण्ठी,noun
6426,कण्ठी,noun
35606,मेक्सिको-अखातम्,noun
33517,बदगाः,noun
23100,बहुवल्कः,noun
34840,विदेशविक्रयणमूल्यम्,noun
34839,शुल्कम्,noun
17195,तृतीयकः,noun
37856,श्रमसाधना,noun
3039,अभ्यासः,noun
39359,दाक्षिणात्याः,noun
35228,शिष्टमण्डलः,noun
30856,हारितः,noun
34994,ग्रन्थकः,noun
4136,कर्कः,noun
8198,सहगामिनी,noun
3956,तरम्बुजम्,noun
15204,श्वेतकन्दा,noun
17146,हाम्बीरी,noun
1272,यजमानभार्या,noun
37838,गुरुचर्या,noun
4769,आन्ध्रप्रदेशः,noun
31021,आर्थिकः,noun
22520,विकलत्वम्,noun
4932,कन्था,noun
8156,सम्प्रदानम्,noun
13460,सौजन्यम्,noun
10633,नामाङकनम्,noun
9254,नामकरणम्,noun
38427,सात्त्विकः,noun
3727,पारितोषिकम्,noun
22218,विकर्णः,noun
26126,युगलम्,noun
15611,हंसगामिनी,noun
13473,पराकाष्ठा,noun
31962,चतुर्मासम्,noun
29353,सुतारा,noun
4981,गोलकः,noun
39308,परराज्यम्,noun
37347,जन्मदिनाङ्कः,noun
14293,अन्धः,noun
12868,विकलाङ्गः,noun
3891,नवसूतिका,noun
8617,पर्यासः,noun
17804,प्रभातिः,noun
10643,निर्णायकः,noun
6507,निर्णयकर्तृ,noun
4254,जलकुम्भी,noun
688,मातृष्वस्रेयः,noun
94,पणः,noun
29207,सत्यकामः,noun
16177,मालवश्री,noun
1155,अल्ला,noun
47,ईश्वरः,noun
27231,नखविष्किरः,noun
29588,मोतिएदामवृत्तम्,noun
32094,मूत्रनिरोधः,noun
2011,हस्तत्राणम्,noun
29814,नभगः,noun
28166,अनुभवः,noun
3236,आकाशदेशः,noun
2907,शोथः,noun
697,कर्तनसाधनम्,noun
35356,विकिरणचिकित्सा,noun
24186,मोनाकोनगरम्,noun
3347,कूपकशिखरः,noun
34213,समीकरणम्,noun
16700,छायानटः,noun
24611,लातुरमण्डलम्,noun
25925,तवाङ्गनगरम्,noun
12296,रोमान्तिका,noun
35886,प्रसाधन-गृहम्,noun
29323,अमुक्तिः,noun
4255,निकषः,noun
281,नवधाभक्तिः,noun
33766,इन्द्रव्रतः,noun
7637,आपणिकः,noun
38868,समुद्रतटः,noun
3975,तीरम्,noun
24477,यवतमालनगरम्,noun
305,ह्रस्वस्वरः,noun
6987,अश्लेषा,noun
25698,बून्दीमण्डलम्,noun
6126,गर्जनम्,noun
36385,पत्रम्,noun
39852,श्रवणसाधनम्,noun
11292,मूलं,noun
4297,सप्तकः,noun
25391,टोङ्कमण्डलम्,noun
24629,नन्दुरबारमण्डलम्,noun
3224,दैवविवाहः,noun
34221,औरसः,noun
31744,लवली,noun
38477,पशुचिकित्साशास्त्रम्,noun
40328,परिपथः,noun
9723,मत्स्याङ्गना,noun
35981,लोकलयः,noun
8336,तालैक्यम्,noun
4685,रज्जुयायी,noun
38274,माताभागकौर,noun
5296,कारुचौरः,noun
5294,अधःचरः,noun
30664,अरण्यः,noun
25796,स्पीतीनगरम्,noun
21288,चित्रसेनः,noun
15256,भुवनेश्वरम्,noun
32002,केशिनी,noun
24455,सोलापुरनगरम्,noun
1025,प्रत्यक्षज्ञानम्,noun
6521,विदेशविक्रयणम्,noun
34103,उतङ्कः,noun
24165,मोनरोवियानगरम्,noun
1987,अङ्गविक्षेपः,noun
2393,आतपः,noun
28630,तुरी,noun
11291,ज्येष्ठा,noun
25614,क्रोडः,noun
22576,मुसली,noun
25192,गोलाघाटनगरम्,noun
24906,इदुक्कीमण्डलम्,noun
39766,टेरेसारः,noun
24117,कर्करेखा,noun
13203,दरबारीरागः,noun
3059,नैवेद्यम्,noun
5998,तिलः,noun
14179,दधीचिः,noun
26271,कुकुरदेशः,noun
6386,नलिका,noun
25009,सेलममण्डलम्,noun
24446,जशपुरनगरम्,noun
1372,होलिकागानम्,noun
35856,सम्मूर्छा,noun
8377,मूर्च्छा,noun
17177,विरोचनः,noun
31912,अवैधसमूहः,noun
39918,रजकविभागः,noun
274,प्रश्नचिह्नम्,noun
21889,पुरोचनः,noun
5724,शिरोमणिः,noun
3340,कृपणता,noun
39776,परिवहनमन्त्रालयः,noun
34017,उच्छादनम्,noun
31098,पूजनीय,noun
29875,हरियाणावासी,noun
3512,अरिष्टः,noun
29376,इल्वलः,noun
6734,राज्यतन्त्रम्,noun
3902,कारण्डवः,noun
34485,सभाकारः,noun
15407,अधिमानम्,noun
17476,भीष्माष्टमी,noun
12334,मीटरपरिमाणम्,noun
14128,निवृत्तवेतनम्,noun
29274,गर्गः,noun
8287,सुवर्णकारः,noun
21437,शुभाशुभदर्शनम्,noun
33092,अन्तर्दशा,noun
13720,नव,noun
35025,प्रबन्धनिदेशकः,noun
40636,उपदण्डाधिकारी,noun
12565,अवभृथः,noun
22856,महेन्द्री,noun
10507,मर्शनम्,noun
1974,शरीरशास्त्रम्,noun
31214,शलभः,noun
31293,अल्पसंख्यकवर्गः,noun
34087,डयनमूल्यम्,noun
3664,पारिश्रमिक,noun
36347,उपाध्यक्षः,noun
6256,पलायनम्,noun
35569,विकेन्द्रीकरणम्,noun
7232,प्रसारः,noun
36370,पार्किन्सनव्याधिः,noun
30866,गण्डूषः,noun
10634,ऋणात्मकसङ्ख्या,noun
34305,मारसारागः,noun
36535,प्रायोजनम्,noun
25365,हिम्मतनगरम्,noun
12889,पुनरुत्थानम्,noun
24889,श्रीकाकुलमण्डलम्,noun
2828,सम्राज्ञी,noun
8577,यज्ञोपवीतम्,noun
32108,आलः,noun
33552,सिसलीद्वीपः,noun
17926,जैनदर्शनम्,noun
36626,क्षेपणी,noun
27021,लोकसङ्गीतम्,noun
10179,समर्पणम्,noun
29261,शतानन्दः,noun
30398,भीनमालोपमण्डलम्,noun
241,उपमण्डलम्,noun
24550,छेदः,noun
24225,सेन्टक्रिस्टोफरद्वीपः,noun
4560,क्रान्तिः,noun
39955,उच्चमध्यमवर्गीयः,noun
4874,आत्मकथा,noun
34382,ज्वालामुखम्,noun
8532,प्राङ्गुलः,noun
5702,लोहरथः,noun
13707,त्रयः,noun
25485,रोहकः,noun
13230,कुण्डलियाछन्दः,noun
14625,मादलवाद्यम्,noun
29223,अमातापुत्रः,noun
33034,नलिका,noun
837,अपमृत्युः,noun
13592,प्रत्याशी,noun
251,कान्तलोहः,noun
32793,आचार्यता,noun
3751,अनुदासः,noun
7365,भक्तः,noun
38994,धनूराशिजम्,noun
35370,क्रोशमापनपाषाणः,noun
21367,सुवृत्ता,noun
17587,महर्षिः,noun
5249,चीनदेशीयः,noun
11913,क्षुद्रामलकः,noun
5886,आमलकी,noun
25358,पाटननगरम्,noun
5522,मुखप्रक्षालनम्,noun
21258,वृषणः,noun
4542,वृषणौ,noun
18231,अपक्वत्वम्,noun
9111,दीपमाला,noun
22144,रुक्मरथः,noun
29245,तित्तिरिः,noun
31250,बृहत्कीर्तिः,noun
9910,वासन्तिकसस्यम्,noun
16940,रम्भातृतीया,noun
812,तृतीया,noun
29429,गन्धमादनः,noun
21808,तृणपः,noun
22895,शोभनी,noun
263,उपास्थिः,noun
5169,गोचरः,noun
9157,देवयोनिः,noun
9247,नागाजातिः,noun
29816,नरः,noun
15113,प्रत्याहारः,noun
8298,परीक्षितः,noun
22262,त्र्यक्षी,noun
29106,श्वेतकेतुः,noun
5905,ताम्बूलविक्रेता,noun
4460,पूगकर्त्तनी,noun
30267,पुष्यनामी,noun
21344,अल्पमूल्यता,noun
18519,गङ्गः,noun
34740,निषेधोक्तिः,noun
25334,भावनगरम्,noun
10004,लोकसेवा-आयोगः,noun
4922,गुजरातः,noun
37317,अस्थितज्ञः,noun
3322,वैद्यः,noun
30826,शैलशिखा,noun
23312,सिन्धुः,noun
35729,रिक्तस्थानम्,noun
28933,दक्षिणायनम्,noun
16680,खोखरः,noun
4839,सुवर्णहट्टः,noun
6138,श्मश्रुः,noun
30778,विध्वंसः,noun
5024,घटना,noun
14678,अक्षरम्,noun
10016,वधकः,noun
24528,सर्वज्ञता,noun
8505,प्रकाशगृहम्,noun
18155,धूमिका,noun
6824,पुत्रिकाप्रसूः,noun
7855,काफीचूर्णम्,noun
15513,गुपचुपम्,noun
5198,चायः,noun
34941,क्षेत्ररक्षणम्,noun
24289,कर्षणनौका,noun
25163,धुबरीमण्डलम्,noun
37345,कोकणस्थः,noun
12589,कक्षा,noun
24748,रीवानगरम्,noun
3085,कोष्ठः,noun
22626,सूत्रकण्ठः,noun
11707,दादरा,noun
35512,नारायणीक्षेत्रम्,noun
30362,गङ्गानगरमण्डलम्,noun
17338,नमिनाथः,noun
36342,गामाकिरणः,noun
24834,दावणगेरेनगरम्,noun
34872,बान्धवगढम्,noun
12282,विलोडनम्,noun
10448,पदव्यवस्था,noun
4069,तीक्ष्णसारा,noun
15652,कच्छपिका,noun
4847,मल-मूत्र-पात्रम्,noun
23934,नडजामेनानगरम्,noun
32136,अश्वगतिः,noun
7608,शक्तिवैकल्यम्,noun
4280,द्विवर्षीयवनस्पतिः,noun
31276,कालीनदी,noun
39330,समाधाः,noun
19753,निवारणम्,noun
5805,मानसिकाघातः,noun
2091,मृत्युकालः,noun
39046,प्रसवकालः,noun
25176,बोङ्गाईगावमण्डलम्,noun
27038,अवबोधः,noun
25226,हरदोईमण्डलम्,noun
31310,मृगी,noun
21421,ब्राह्मणी,noun
27672,प्रवाहः,noun
22493,माद्रवती,noun
21161,उजबेकिस्तानदेशीय,noun
14537,अकालः,noun
5199,चायपत्रम्,noun
1893,रुचिरप्रस्तरः,noun
35068,ग्राण्डमास्टरः,noun
29586,मन्युदेवः,noun
16765,सप्तमुष्टिकः,noun
10650,भविष्यनिधिः,noun
6119,मध्यगकार्यम्,noun
17327,श्रेयांसनाथः,noun
37888,उमः,noun
3235,प्रकोष्ठः,noun
29797,मनमोहनः,noun
11622,गुञ्जनम्,noun
4015,वतंसः,noun
31575,अवनेजनम्,noun
25384,जालोरनगरम्,noun
30599,दशसहस्रम्,noun
2426,विस्मयः,noun
33050,ऐलः,noun
5977,दारुगन्धा,noun
26878,विश्वस्वास्थ्यसङ्घटनम्,noun
25278,"मथुरामण्डलम्	उत्तरप्रदेशे वर्तमानम् एकं मण्डलम्।:""मथुरामण्डलस्य मुख्यालयः मथुरायां वर्तते।""",noun
32087,त्रावणकोरम्,noun
25046,मल्कानगिरिमण्डलम्,noun
7697,मुकुटम्,noun
7330,घर्षणालः,noun
15463,अधियोजनम्,noun
2927,जन्तुजः,noun
5763,अपहारकः,noun
24060,भृष्टविक्रयी,noun
32248,असंयोगः,noun
29917,उरूक्षयः,noun
5745,विद्युद्रथः,noun
16058,कान्हडी,noun
29794,तारावती,noun
25188,शोणितपुरमण्डलम्,noun
23408,मुद्रा,noun
31894,मनोहररागः,noun
21225,राजापुरी-आम्रम्,noun
24899,निष्क्रियता,noun
23503,परंपरावादः,noun
16028,आभीररागः,noun
17319,अभिनन्दननाथः,noun
3177,यूनानी-भाषा,noun
6030,खाद्यतैलम्,noun
38282,नाभा,noun
39924,बालमनोविज्ञानम्,noun
9736,मनोविज्ञानम्,noun
9183,वितस्ता,noun
11200,अशिक्षा,noun
2510,पृथ्वी,noun
6260,गोवाराज्यम्,noun
7711,मुद्रकः,noun
21516,केसराम्रः,noun
17516,सुखासनम्,noun
34858,आसनम्,noun
35032,टाटामोटर्स,noun
29735,धारा,noun
29887,विश्वमनाः,noun
25151,जोरहटनगरम्,noun
9093,कीलकः,noun
23835,अङ्कनम्,noun
13736,एकविंशतिः,noun
931,शवगृहम्,noun
36056,पर्यावरण-मन्त्रालयः,noun
36922,मङ्गलाष्टकः,noun
19616,लक्समबर्गदेशः,noun
32090,अश्मभेदः,noun
31665,पृथक्कृतम्,noun
38836,आक्षेपः,noun
7082,शिशुः,noun
1054,वन्दनम्,noun
7629,सधनः,noun
25848,रूपनगरम्,noun
3455,मध्यमपुरुषः,noun
2925,पुरुषः,noun
35683,सुरक्षाविभागः,noun
14742,क्षीरम्,noun
2509,अशिष्टता,noun
9762,महानिदेशकः,noun
21737,अनाथता,noun
9361,पत्रकारिता,noun
9097,पितामही,noun
25862,कारगिलमण्डलम्,noun
9840,मुमूर्षा,noun
38979,मित्रराष्ट्रम्,noun
28375,शासनम्,noun
40169,जलाशयः,noun
3553,कोषागारः,noun
21880,व्यावर्तनम्,noun
26350,नग्नजित्,noun
30720,अरपाव्यञ्जनम्,noun
30585,पञ्चप्राणः,noun
5361,प्राणवायुः,noun
30973,तीव्रगतियानम्,noun
25381,कोटामण्डलम्,noun
36178,आत्मसमर्थनम्,noun
30345,मसूरी,noun
12157,पञ्जिका,noun
25138,दिफूनगरम्,noun
16853,कण्ठालः,noun
39268,कवचम्,noun
32432,साल्वाराजः,noun
38969,सिद्धरसायनम्,noun
22040,बृसी,noun
30959,गौडजातिः,noun
22270,अप्रकृताश्रितश्लेषः,noun
21228,सेन्दूरी-आम्रः,noun
33904,सूक्ष्माधारः,noun
7780,नाटककर्ता,noun
33621,अग्निशामकयानम्,noun
17445,स्लेजयानम्,noun
39431,युवा,noun
10312,घातकः,noun
15323,अर्धावभेदकः,noun
5865,धनुर्वेदः,noun
10134,षड्जः,noun
29784,दुर्धरः,noun
6935,मेघनादः,noun
39472,कृषिक्षेत्रम्,noun
29069,स्थापनम्,noun
21591,एडवर्ड-आम्रः,noun
26585,बाणगङ्गानदी,noun
35116,स्वास्थ्यसेवा,noun
4172,संरक्षणम्,noun
6431,स्त्रोतः,noun
9610,लोकयानम्,noun
26003,सहरसानगरम्,noun
21526,नवनीताम्रः,noun
7417,भिक्षा,noun
36923,प्रतिध्वननम्,noun
33860,कुम्भः,noun
26653,प्रचारिका,noun
30331,शिष्या,noun
33391,मणिस्कन्धः,noun
29896,अघमर्षणः,noun
37003,श्राद्धम्,noun
1746,शासकीयविधिज्ञः,noun
33432,मूर्धा,noun
7762,ग्रहयोगः,noun
26010,सरनमण्डलम्,noun
10175,सप्तर्षिः,noun
23416,सूचिकामुखः,noun
8319,शुक्तिः,noun
472,बासमतीतण्डुलः,noun
7057,बङ्गालीभाषा,noun
22435,विन्ध्याचलः,noun
2331,प्रतिबिम्बम्,noun
32345,असिताङ्गः,noun
39111,सान्दीपनी,noun
24800,धारवाडमण्डलम्,noun
10262,सूचकः,noun
29604,षण्डः,noun
14129,आत्मतुष्टिः,noun
25241,महोबानगरम्,noun
11746,निस्तारमूल्यम्,noun
27080,नक्षत्रम्,noun
6953,प्रदर्शकः,noun
13402,विकासः,noun
32904,उपदेवा,noun
25988,मधेपुरामण्डलम्,noun
39391,उपनेता,noun
4144,कार्यकर्ता,noun
376,पूर्णविरामः,noun
275,विरामचिह्नाङ्कनम्,noun
31679,ग्राहकः,noun
9415,पाचनम्,noun
15235,रामतुलसी,noun
8013,विद्रोही,noun
15313,विस्मयः,noun
22261,त्र्यक्षः,noun
21277,सृगालवदनः,noun
35810,दण्डः,noun
11356,यायावरः,noun
30193,सालतरः,noun
17165,घोषकः,noun
16802,कामिकैकादशी,noun
11376,सुन्नीसम्प्रदायः,noun
38374,पुष्पसंवर्धनम्,noun
38369,सस्यपालनम्,noun
23926,रङ्गूननगरम्,noun
31019,बलाहकः,noun
33178,अन्दोलनम्,noun
33180,उत्कूलनिकूलम्,noun
16847,कञ्जरी,noun
6323,प्रक्षालनम्,noun
23172,अभयदानम्,noun
5529,जनसभा,noun
29668,मीनाण्डी,noun
3160,तक्षणी,noun
30106,राजीवगणः,noun
28393,पङ्क्तिः,noun
32353,कर्मयोगः,noun
16148,पञ्चमः,noun
22425,सह्याद्रिः,noun
414,मेचकः,noun
6279,मुष्टिपातः,noun
24835,दावणगेरेमण्डलम्,noun
4724,जरदालू-आम्रः,noun
13654,खल्वाटः,noun
4968,अपानवायुः,noun
10233,सीवनमूल्य,noun
11783,बन्धुः,noun
10377,आपराधिकी,noun
23930,याउण्डेनगरम्,noun
1628,कमलम्,noun
18327,"रक्तग्रन्थिः	रोगविशेषः।:"" रक्तग्रन्थ्यां शरीरे रुधिरस्य ग्रन्थयः भवन्ति। """,noun
23145,सुवर्णः,noun
26835,सङ्गणकफलकमुखम्,noun
24965,तिरुनेल्लवेलीनगरम्,noun
15170,प्रपरह्यः,noun
11201,ग्रीवा,noun
2583,प्रतिवेशम्,noun
32081,नीलचक्रम्,noun
32078,अशोकपुष्पमञ्जरी,noun
21877,लतामङ्गेशकरमहोदया,noun
19410,गायिका,noun
4287,ज्वालामुखिपर्वतः,noun
15820,सप्तनवतिः,noun
7615,सादृश्यम्,noun
6941,कृत्तिका,noun
18407,ज्येष्ठा,noun
2959,लक्ष्मीः,noun
25738,निष्कामता,noun
15386,अधिभारः,noun
10548,धातुविद्या,noun
24017,बेलग्रेडनगरम्,noun
30081,संवर्तकः,noun
29384,दुन्दुभिः,noun
11335,हिमयुगम्,noun
26728,"""पौराणिककथाः",noun
33202,दृग्विहीना,noun
32118,नेमिः,noun
32060,अशासावेदनीयः,noun
31007,लीलावती,noun
5261,चुम्बनम्,noun
18395,खाद्यम्,noun
35694,परिवारः,noun
3574,समीक्षकः,noun
34468,शाकविक्रेत्री,noun
10181,आत्मसमर्पणम्,noun
679,पराजयः,noun
39788,वामकुक्षी,noun
8042,निद्रा,noun
1985,अधिकाङ्गम्,noun
23208,दामचन्द्रः,noun
6330,धोखम्,noun
29977,विषाणकः,noun
1072,अपमूर्धशरीरम्,noun
30926,अर्घः,noun
2055,मालिनी,noun
28632,वर्णपात्रम्,noun
4214,श्वसनाङ्गम्,noun
35510,चितवनमण्डलम्,noun
25132,वर्धमानमण्डलम्,noun
31037,अर्धचन्द्रः,noun
2898,कोकौ,noun
1405,कुब्जा,noun
32411,सुगन्धिः,noun
32412,आधारद्रव्यम्,noun
18223,वातज्वरः,noun
5341,दुष्टा,noun
32139,खड्गबन्धः,noun
32137,चित्रकाव्यम्,noun
7189,प्रतिदर्शः,noun
25270,मुजफ्फरनगरमण्डलम्,noun
38146,समश्रेणिः,noun
23422,शालः,noun
34727,वजीरिस्तानराज्यम्,noun
30282,इङ्गितम्,noun
16566,महासान्तपनम्।,noun
30614,लवकुशकाण्डम्,noun
28569,नदः,noun
36509,गोल्फक्रीडकः,noun
32714,शीर्षकम्,noun
21947,पदम्,noun
6690,आवेष्टनम्,noun
19312,आयरलैण्डद्वीपः,noun
22817,जलकुक्कुटी,noun
463,बुद्धमूर्तिः,noun
1521,भूमिगृहम्,noun
29152,तटः,noun
25341,छत्तीसगढीभाषा,noun
8012,मलयगिरिः,noun
32102,नृगा,noun
25625,प्राणः,noun
15767,द्व्यशीतिः,noun
11170,सभागृहम्,noun
232,जनपदः,noun
26573,क्यंशीनदी,noun
21909,पूर्णायुः,noun
3665,आयुः,noun
8864,जलधारा,noun
11745,अक्षतः,noun
30010,कार्षापणः,noun
35354,प्रधानपुरुषः,noun
27159,तेजोजलम्,noun
26490,कीकसास्थि,noun
7562,महाधिवक्ता,noun
5016,गभीरिका,noun
5015,घण्टा,noun
10388,अभिलेखपालः,noun
31354,विश्वासः,noun
6208,संशयः,noun
7462,शृङ्गवाद्यम्,noun
30861,हीरः,noun
25081,उत्तरचौबीसपरगनामण्डलम्,noun
12047,दमनकः,noun
5617,मिष्टान्नविक्रेता,noun
26522,दूतः,noun
39201,अन्तिकता,noun
12652,समीपता,noun
14921,स्वाहा,noun
7952,सनातनः,noun
7575,मानसपुत्रः,noun
25863,कारगिलनगरम्,noun
1785,उपसभापतिः,noun
8345,मधु-यामिनी,noun
4774,कश्मीरः,noun
7784,द्रोणी,noun
5924,तपः,noun
288,अकर्मकक्रिया,noun
25890,नैनीतालमण्डलम्,noun
13549,रणनीतिः,noun
7279,शुद्धगन्धकः,noun
4793,गन्धकः,noun
33720,आहार्य्यः,noun
13991,आकाशवाणी-केन्द्रम्,noun
16888,बहारगुर्जरी,noun
21414,हरिश्मश्रुः,noun
31306,विरोदनम्,noun
381,उद्धरणचिह्नम्,noun
29596,द्वादशकरः,noun
9687,भैरवी,noun
6082,रामकथावाचकः,noun
25200,काजीरङ्गा,noun
31544,अनुर्यायी,noun
6347,विभ्रमः,noun
16886,बहारनशाखः,noun
10433,अस्पृश्यता,noun
32843,आतिवाहिकम्,noun
32851,सूक्ष्मशरीरम्,noun
29198,त्रिशोकः,noun
5408,आत्मदानम्,noun
6201,कार्पण्यम्,noun
6248,दारिद्रयम्,noun
24554,फरुखाबादमण्डलम्,noun
